01-09-2015T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
19-06-2017T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Other, Mechanical Problem, 
20-06-2017T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Mechanical Problem, Flat Tire, 
21-06-2017T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Won`t Start, 
22-06-2017T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Mechanical Problem, Won`t Start, 
23-06-2017T00:00:00 - afternoon , Other, Heavy Traffic, Flat Tire, morning , Won`t Start, Late return from Field Trip, Flat Tire, 
27-06-2017T00:00:00 - morning , Heavy Traffic, Late return from Field Trip, Mechanical Problem, 
28-06-2017T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
03-07-2017T00:00:00 - morning , Mechanical Problem, Won`t Start, Late return from Field Trip, 
05-07-2017T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Heavy Traffic, Other, Late return from Field Trip, 
06-07-2017T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Heavy Traffic, Other, Late return from Field Trip, 
07-07-2017T00:00:00 - afternoon , Other, Late return from Field Trip, Heavy Traffic, morning , Heavy Traffic, Other, Mechanical Problem, 
10-07-2017T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Heavy Traffic, Mechanical Problem, Late return from Field Trip, 
11-07-2017T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Heavy Traffic, Mechanical Problem, Weather Conditions, 
12-07-2017T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Mechanical Problem, Heavy Traffic, Other, 
13-07-2017T00:00:00 - afternoon , Other, Won`t Start, Heavy Traffic, morning , Heavy Traffic, Flat Tire, Mechanical Problem, 
14-07-2017T00:00:00 - afternoon , Other, Flat Tire, Heavy Traffic, afternoon , Other, Heavy Traffic, Won`t Start, 
17-07-2017T00:00:00 - morning , Mechanical Problem, Other, Heavy Traffic, 
18-07-2017T00:00:00 - afternoon , Other, Won`t Start, Heavy Traffic, morning , Mechanical Problem, Heavy Traffic, Won`t Start, 
19-07-2017T00:00:00 - afternoon , Other, Mechanical Problem, Heavy Traffic, morning , Mechanical Problem, Other, Heavy Traffic, 
20-07-2017T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Other, Heavy Traffic, Mechanical Problem, 
21-07-2017T00:00:00 - afternoon , Problem Run, Mechanical Problem, Other, morning , Heavy Traffic, Other, Weather Conditions, 
24-07-2017T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, morning , Weather Conditions, Heavy Traffic, Flat Tire, 
25-07-2017T00:00:00 - morning , Weather Conditions, Heavy Traffic, Mechanical Problem, 
26-07-2017T00:00:00 - afternoon , Weather Conditions, Other, Heavy Traffic, morning , Weather Conditions, Heavy Traffic, Mechanical Problem, 
27-07-2017T00:00:00 - morning , Weather Conditions, Won`t Start, Other, 
28-07-2017T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, afternoon , Other, Weather Conditions, Heavy Traffic, 
31-07-2017T00:00:00 - morning , Weather Conditions, Heavy Traffic, Flat Tire, 
01-08-2017T00:00:00 - morning , Weather Conditions, Flat Tire, Mechanical Problem, 
02-08-2017T00:00:00 - afternoon , Weather Conditions, Heavy Traffic, Other, morning , Heavy Traffic, Weather Conditions, Mechanical Problem, 
03-08-2017T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, morning , Heavy Traffic, Won`t Start, Mechanical Problem, 
04-08-2017T00:00:00 - afternoon , Other, Flat Tire, Heavy Traffic, afternoon , Other, Late return from Field Trip, Heavy Traffic, 
07-08-2017T00:00:00 - morning , Late return from Field Trip, Problem Run, Flat Tire, 
05-09-2017T00:00:00 - morning , Other, Late return from Field Trip, Mechanical Problem, 
06-09-2017T00:00:00 - morning , Won`t Start, Late return from Field Trip, Mechanical Problem, 
07-09-2017T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Late return from Field Trip, 
08-09-2017T00:00:00 - afternoon , Other, Heavy Traffic, Flat Tire, morning , Mechanical Problem, Heavy Traffic, Flat Tire, 
11-09-2017T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
12-09-2017T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
13-09-2017T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Mechanical Problem, Flat Tire, 
14-09-2017T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Other, Mechanical Problem, 
15-09-2017T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Other, Mechanical Problem, 
18-09-2017T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Other, Mechanical Problem, 
19-09-2017T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Won`t Start, 
20-09-2017T00:00:00 - morning , Heavy Traffic, Problem Run, Mechanical Problem, 
21-09-2017T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
25-09-2017T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
26-09-2017T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Mechanical Problem, Problem Run, 
27-09-2017T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Other, Mechanical Problem, 
28-09-2017T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, 
29-09-2017T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
02-10-2017T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Won`t Start, 
03-10-2017T00:00:00 - morning , Heavy Traffic, Won`t Start, Other, 
04-10-2017T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Flat Tire, 
05-10-2017T00:00:00 - afternoon , Heavy Traffic, Problem Run, Other, 
06-10-2017T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
10-10-2017T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Flat Tire, 
11-10-2017T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Flat Tire, 
12-10-2017T00:00:00 - morning , Heavy Traffic, Weather Conditions, Flat Tire, 
13-10-2017T00:00:00 - afternoon , Other, Problem Run, Heavy Traffic, morning , Heavy Traffic, Mechanical Problem, Other, 
16-10-2017T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Won`t Start, 
17-10-2017T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Flat Tire, Problem Run, 
18-10-2017T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Other, Mechanical Problem, 
19-10-2017T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Flat Tire, Mechanical Problem, 
20-10-2017T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, afternoon , Heavy Traffic, Other, Mechanical Problem, 
23-10-2017T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Flat Tire, 
24-10-2017T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Problem Run, 
25-10-2017T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Problem Run, Flat Tire, 
26-10-2017T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Flat Tire, Mechanical Problem, 
27-10-2017T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Mechanical Problem, Weather Conditions, 
30-10-2017T00:00:00 - morning , Heavy Traffic, Other, Weather Conditions, 
31-10-2017T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, morning , Heavy Traffic, Weather Conditions, Mechanical Problem, 
01-11-2017T00:00:00 - afternoon , Weather Conditions, Heavy Traffic, Other, morning , Weather Conditions, Heavy Traffic, Other, 
02-11-2017T00:00:00 - afternoon , Weather Conditions, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Weather Conditions, Mechanical Problem, 
03-11-2017T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, afternoon , Weather Conditions, Heavy Traffic, Mechanical Problem, 
06-11-2017T00:00:00 - morning , Weather Conditions, Heavy Traffic, Mechanical Problem, 
07-11-2017T00:00:00 - morning , Weather Conditions, Flat Tire, Heavy Traffic, 
08-11-2017T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, morning , Weather Conditions, Mechanical Problem, Heavy Traffic, 
09-11-2017T00:00:00 - afternoon , Weather Conditions, Heavy Traffic, Other, morning , Weather Conditions, Heavy Traffic, Mechanical Problem, 
10-11-2017T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, morning , Heavy Traffic, Other, Mechanical Problem, 
13-11-2017T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Other, Flat Tire, 
14-11-2017T00:00:00 - afternoon , Other, Heavy Traffic, Won`t Start, morning , Heavy Traffic, Flat Tire, Other, 
15-11-2017T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Won`t Start, 
16-11-2017T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, morning , Weather Conditions, Heavy Traffic, Mechanical Problem, 
17-11-2017T00:00:00 - afternoon , Other, Heavy Traffic, Weather Conditions, morning , Heavy Traffic, Mechanical Problem, Other, 
20-11-2017T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, morning , Weather Conditions, Mechanical Problem, Heavy Traffic, 
21-11-2017T00:00:00 - afternoon , Weather Conditions, Other, Heavy Traffic, morning , Heavy Traffic, Other, Late return from Field Trip, 
22-11-2017T00:00:00 - afternoon , Other, Heavy Traffic, Won`t Start, morning , Heavy Traffic, Mechanical Problem, Other, 
27-11-2017T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Other, Flat Tire, Heavy Traffic, 
28-11-2017T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Mechanical Problem, Heavy Traffic, Late return from Field Trip, 
29-11-2017T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Mechanical Problem, Heavy Traffic, Late return from Field Trip, 
30-11-2017T00:00:00 - afternoon , Other, Heavy Traffic, Won`t Start, morning , Mechanical Problem, Heavy Traffic, Other, 
01-12-2017T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, afternoon , Heavy Traffic, Other, Mechanical Problem, 
04-12-2017T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Won`t Start, 
05-12-2017T00:00:00 - afternoon , Other, Heavy Traffic, Weather Conditions, morning , Heavy Traffic, Other, Flat Tire, 
06-12-2017T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Heavy Traffic, Other, Flat Tire, 
07-12-2017T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Mechanical Problem, Flat Tire, 
08-12-2017T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Heavy Traffic, Mechanical Problem, Other, 
11-12-2017T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
12-12-2017T00:00:00 - morning , Heavy Traffic, Other, Won`t Start, 
13-12-2017T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Weather Conditions, Heavy Traffic, Other, 
14-12-2017T00:00:00 - afternoon , Weather Conditions, Heavy Traffic, Other, morning , Weather Conditions, Heavy Traffic, Won`t Start, 
15-12-2017T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, afternoon , Other, Heavy Traffic, Mechanical Problem, 
18-12-2017T00:00:00 - morning , Heavy Traffic, Other, Flat Tire, 
19-12-2017T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Mechanical Problem, Heavy Traffic, Other, 
20-12-2017T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Other, Mechanical Problem, 
21-12-2017T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Mechanical Problem, Won`t Start, 
22-12-2017T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, morning , Late return from Field Trip, Delayed by School, Flat Tire, 
02-01-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Won`t Start, Mechanical Problem, 
03-01-2018T00:00:00 - afternoon , Other, Heavy Traffic, Flat Tire, morning , Heavy Traffic, Won`t Start, Other, 
05-01-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Mechanical Problem, Heavy Traffic, Other, 
08-01-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Flat Tire, Other, 
09-01-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Flat Tire, 
10-01-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Flat Tire, 
11-01-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Won`t Start, Other, 
12-01-2018T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, afternoon , Other, Heavy Traffic, Mechanical Problem, 
16-01-2018T00:00:00 - morning , Heavy Traffic, Flat Tire, Mechanical Problem, 
17-01-2018T00:00:00 - afternoon , Other, Heavy Traffic, Flat Tire, morning , Heavy Traffic, Won`t Start, Flat Tire, 
18-01-2018T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
19-01-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Other, Mechanical Problem, 
22-01-2018T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Heavy Traffic, Won`t Start, Late return from Field Trip, 
23-01-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Won`t Start, 
24-01-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Won`t Start, 
25-01-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Other, Mechanical Problem, 
26-01-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Other, Mechanical Problem, 
29-01-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Won`t Start, Mechanical Problem, 
30-01-2018T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, morning , Weather Conditions, Heavy Traffic, Flat Tire, 
31-01-2018T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, morning , Weather Conditions, Heavy Traffic, Won`t Start, 
01-02-2018T00:00:00 - afternoon , Weather Conditions, Other, Heavy Traffic, morning , Weather Conditions, Heavy Traffic, Won`t Start, 
02-02-2018T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, afternoon , Other, Weather Conditions, Heavy Traffic, 
05-02-2018T00:00:00 - morning , Weather Conditions, Mechanical Problem, Other, 
06-02-2018T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, morning , Weather Conditions, Heavy Traffic, Flat Tire, 
07-02-2018T00:00:00 - afternoon , Weather Conditions, Heavy Traffic, Other, morning , Heavy Traffic, Mechanical Problem, Other, 
08-02-2018T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
09-02-2018T00:00:00 - afternoon , Other, Heavy Traffic, Problem Run, afternoon , Other, Heavy Traffic, Mechanical Problem, 
12-02-2018T00:00:00 - morning , Heavy Traffic, Flat Tire, Mechanical Problem, 
13-02-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Other, Mechanical Problem, 
14-02-2018T00:00:00 - afternoon , Won`t Start, Problem Run, Other, morning , Won`t Start, Flat Tire, Problem Run, 
15-02-2018T00:00:00 - morning , Other, Heavy Traffic, Problem Run, 
16-02-2018T00:00:00 - morning , Late return from Field Trip, Delayed by School, Heavy Traffic, 
21-02-2018T00:00:00 - morning , Delayed by School, Problem Run, Heavy Traffic, 
23-02-2018T00:00:00 - morning , Flat Tire, Heavy Traffic, Delayed by School, 
26-02-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Mechanical Problem, Heavy Traffic, Other, 
27-02-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Flat Tire, Mechanical Problem, 
28-02-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Other, 
01-03-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Flat Tire, 
02-03-2018T00:00:00 - afternoon , Other, Heavy Traffic, Weather Conditions, morning , Heavy Traffic, Other, Weather Conditions, 
06-03-2018T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, morning , Weather Conditions, Heavy Traffic, Flat Tire, 
07-03-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Flat Tire, Mechanical Problem, 
08-03-2018T00:00:00 - afternoon , Other, Heavy Traffic, Weather Conditions, morning , Heavy Traffic, Mechanical Problem, Weather Conditions, 
09-03-2018T00:00:00 - afternoon , Other, Flat Tire, Heavy Traffic, morning , Heavy Traffic, Other, Mechanical Problem, 
12-03-2018T00:00:00 - morning , Weather Conditions, Heavy Traffic, Other, 
13-03-2018T00:00:00 - afternoon , Weather Conditions, Heavy Traffic, Other, morning , Weather Conditions, Heavy Traffic, Flat Tire, 
14-03-2018T00:00:00 - afternoon , Weather Conditions, Other, Heavy Traffic, morning , Heavy Traffic, Weather Conditions, Mechanical Problem, 
15-03-2018T00:00:00 - afternoon , Weather Conditions, Other, Heavy Traffic, morning , Weather Conditions, Heavy Traffic, Won`t Start, 
16-03-2018T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, afternoon , Weather Conditions, Other, Heavy Traffic, 
19-03-2018T00:00:00 - morning , Heavy Traffic, Weather Conditions, Mechanical Problem, 
20-03-2018T00:00:00 - afternoon , Weather Conditions, Heavy Traffic, Other, morning , Heavy Traffic, Weather Conditions, Mechanical Problem, 
22-03-2018T00:00:00 - afternoon , Weather Conditions, Other, Heavy Traffic, morning , Weather Conditions, Heavy Traffic, Other, 
23-03-2018T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, afternoon , Weather Conditions, Other, Heavy Traffic, 
26-03-2018T00:00:00 - morning , Weather Conditions, Heavy Traffic, Other, 
27-03-2018T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Late return from Field Trip, 
28-03-2018T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Other, Mechanical Problem, 
29-03-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, 
02-04-2018T00:00:00 - morning , Late return from Field Trip, Flat Tire, Mechanical Problem, 
09-04-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Mechanical Problem, Heavy Traffic, Other, 
10-04-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Flat Tire, 
11-04-2018T00:00:00 - morning , Heavy Traffic, Other, Late return from Field Trip, 
12-04-2018T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Late return from Field Trip, 
13-04-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, morning , Heavy Traffic, Weather Conditions, Mechanical Problem, 
16-04-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Other, 
17-04-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Flat Tire, 
18-04-2018T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Flat Tire, Mechanical Problem, 
19-04-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Flat Tire, Mechanical Problem, 
20-04-2018T00:00:00 - afternoon , Other, Weather Conditions, Heavy Traffic, morning , Heavy Traffic, Mechanical Problem, Other, 
23-04-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Mechanical Problem, Flat Tire, 
24-04-2018T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Heavy Traffic, Late return from Field Trip, Flat Tire, 
25-04-2018T00:00:00 - afternoon , Heavy Traffic, Late return from Field Trip, Other, morning , Heavy Traffic, Mechanical Problem, Late return from Field Trip, 
26-04-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Flat Tire, Mechanical Problem, 
27-04-2018T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, afternoon , Heavy Traffic, Other, Mechanical Problem, 
30-04-2018T00:00:00 - afternoon , Heavy Traffic, Late return from Field Trip, Mechanical Problem, 
01-05-2018T00:00:00 - morning , Heavy Traffic, Late return from Field Trip, Mechanical Problem, 
02-05-2018T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Late return from Field Trip, 
03-05-2018T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
04-05-2018T00:00:00 - afternoon , Other, Heavy Traffic, Mechanical Problem, afternoon , Other, Heavy Traffic, Mechanical Problem, 
07-05-2018T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
08-05-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Won`t Start, Mechanical Problem, 
09-05-2018T00:00:00 - afternoon , Heavy Traffic, Mechanical Problem, Other, morning , Heavy Traffic, Other, Mechanical Problem, 
10-05-2018T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, morning , Mechanical Problem, Heavy Traffic, Late return from Field Trip, 
11-05-2018T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, afternoon , Heavy Traffic, Mechanical Problem, Other, 
14-05-2018T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
15-05-2018T00:00:00 - afternoon , Heavy Traffic, Other, Late return from Field Trip, morning , Heavy Traffic, Mechanical Problem, Late return from Field Trip, 
16-05-2018T00:00:00 - morning , Heavy Traffic, Weather Conditions, Other, 
17-05-2018T00:00:00 - morning , Heavy Traffic, Other, Mechanical Problem, 
18-05-2018T00:00:00 - afternoon , Other, Heavy Traffic, Weather Conditions, afternoon , Heavy Traffic, Accident, Other, 
21-05-2018T00:00:00 - morning , Heavy Traffic, Won`t Start, Accident, 
22-05-2018T00:00:00 - morning , Heavy Traffic, Mechanical Problem, Other, 
23-05-2018T00:00:00 - afternoon , Heavy Traffic, Other, Mechanical Problem, morning , Heavy Traffic, Other, Mechanical Problem, 
24-05-2018T00:00:00 - afternoon , Heavy Traffic, Other, Late return from Field Trip, morning , Heavy Traffic, Late return from Field Trip, Mechanical Problem, 
25-05-2018T00:00:00 - afternoon , Other, Heavy Traffic, Late return from Field Trip, afternoon , Heavy Traffic, Other, Mechanical Problem, 
29-05-2018T00:00:00 - morning , Mechanical Problem, Heavy Traffic, Other, 
